userid,itemid,ts,label
4733,3440,963674079,0
4733,1617,963674121,1
4733,1344,963674192,1
4733,1748,963674192,1
4734,1251,963326323,1
4734,296,963326354,1
4734,1197,963326354,1
4734,3681,963326354,1
4734,1358,963326354,1
4734,2303,963326354,1
4734,1188,963326921,1
4734,527,963326921,1
4734,2028,963326921,1
4734,2396,963327034,1
4735,3445,963309725,0
4735,3251,963309725,0
4735,492,963309725,0
4735,1459,963309800,0
4735,1711,963309800,1
4735,1422,963309860,0
4735,648,963309860,1
4735,350,963309860,1
4735,695,963309923,0
4735,1018,963309923,0
4736,990,963632905,0
4736,2840,963632905,1
4736,1459,963633178,0
4736,11,963633178,0
4736,1203,963633178,1
4736,700,963633178,0
4736,2858,963633179,1
4736,1927,963633179,1
4736,3250,963633179,0
4736,2699,963633179,0
4737,2463,963282711,1
4737,2926,963282711,0
4737,1395,963282711,1
4737,2797,963282711,1
4737,1202,963282735,1
4737,2290,963282735,1
4737,2470,963282761,0
4737,3448,963282761,1
4737,2352,963282761,1
4737,1958,963282793,1
4738,3494,963279322,0
4738,2922,963279322,0
4738,2951,963279322,1
4738,1008,963279322,1
4738,3792,963279356,1
4738,383,963279356,0
4738,1201,963279356,1
4738,3681,963279356,1
4738,967,963279378,1
4738,2914,981142926,1
4739,3510,963878642,0
4739,3578,963878655,1
4739,1136,963878746,1
4739,2137,963878779,1
4739,1278,963878779,0
4739,3396,963878804,1
4739,3635,963878822,0
4739,3793,963878976,1
4739,1468,964402977,0
4739,2336,964403004,1
4740,742,963270232,1
4740,1342,963270232,1
4740,3501,963270308,1
4740,2100,963270324,1
4740,3699,963270324,1
4740,2469,963270353,0
4740,2145,963270353,1
4740,3394,963270379,1
4740,1381,963270390,1
4740,539,963270589,1
4741,1230,963267180,1
4741,1221,963267198,1
4741,1617,963267198,1
4741,904,963267217,1
4741,2300,963267217,1
4741,3114,963267233,1
4741,608,963267332,1
4741,50,963267332,1
4741,1213,963267332,1
4741,296,963267344,1
4742,494,963332274,0
4742,3764,963332274,0
4742,541,963332314,1
4742,930,963332368,1
4742,246,963332401,1
4742,750,963332454,1
4742,969,963332472,1
4742,2959,963343186,1
4742,3052,963343205,1
4742,2329,963343249,1
4743,898,963265346,1
4743,2744,963265346,1
4743,910,963265464,1
4743,3468,963265464,1
4743,949,963265553,0
4743,3598,963265553,1
4743,1299,963265553,1
4743,899,963265553,1
4743,3035,963265611,1
4743,1203,963265611,1
4744,2366,1038923503,1
4744,2929,1038923543,1
4744,719,1038923671,1
4744,3812,1038923727,1
4744,2154,1038923767,0
4744,590,1038923805,1
4744,594,1038923830,1
4744,2150,1038923863,1
4744,2792,1038923863,1
4744,2340,1038923883,1
4745,151,963250156,0
4745,3552,963250192,0
4745,3252,963250208,0
4745,3418,963250249,1
4745,223,963250249,1
4745,1500,963250280,0
4745,1639,963250280,1
4745,2946,963250294,1
4745,1958,963250310,1
4745,2883,963791477,0
4746,2470,963246351,0
4746,2193,963246351,0
4746,2143,963246371,0
4746,2745,963246371,1
4746,2072,963246405,0
4746,2985,963246405,0
4746,2420,963246429,0
4746,3033,963246456,0
4746,2054,963246490,0
4746,3441,963246517,0
4747,11,963243031,0
4747,2291,963243031,0
4747,32,963243045,0
4747,1747,963243045,0
4747,3250,963243076,0
4747,1059,963243076,1
4747,2125,963243097,1
4747,802,963243245,0
4747,3271,963243248,1
4747,1183,963243275,1
4748,2529,1031075871,1
4748,2762,1031075871,1
4748,1207,1031075898,1
4748,1391,1031075898,1
4748,3784,1031075898,0
4748,3785,1031075941,1
4748,3893,1031444899,1
4748,3831,1045445264,1
4748,3911,1045445264,0
4748,3948,1045445264,1
4749,3147,963199762,1
4749,3176,963199762,1
4749,3189,963199762,1
4749,2891,963199795,0
4749,2628,963199795,0
4749,3174,963199796,0
4749,3185,963199796,1
4749,2976,963199820,1
4749,3082,963199846,0
4749,2861,963199846,0
4750,2369,982159882,0
4750,2942,982159907,0
4750,2259,982159907,0
4750,3394,982159907,0
4750,2291,982160195,1
4750,1947,982160496,1
4750,3600,982160511,0
4750,3602,982160511,0
4750,1416,982160794,1
4750,2581,982371718,1
4751,2278,964999165,0
4751,3298,965339055,1
4751,3301,965506524,1
4751,1884,965523961,1
4751,3115,965700669,0
4751,3145,966020853,1
4751,3481,970979728,1
4751,3886,982467036,0
4751,3317,985828190,1
4751,3952,990671547,1
4752,497,963182908,1
4752,1066,963182908,1
4752,1912,963182940,0
4752,3668,963182940,1
4752,911,963182977,1
4752,933,963182977,1
4752,2248,963182977,1
4752,440,963182977,1
4752,1307,963182977,1
4752,2941,963182992,1
4753,1957,971727952,1
4753,3408,987882453,1
4753,3189,987882515,0
4753,3827,987882581,0
4753,3301,987882670,0
4753,3578,987882768,0
4753,3078,997384081,1
4753,452,997384138,0
4753,1197,1001788602,1
4753,1293,1001788602,1
4754,1995,963187157,0
4754,2404,963187183,0
4754,2264,963187183,0
4754,3716,963187183,0
4754,2122,963187202,1
4754,2755,963187202,0
4754,2614,963187272,0
4754,1389,963187310,0
4754,3767,963187310,0
4754,3261,963187437,1
4755,1639,965497588,1
4755,2355,965498137,1
4755,2336,965498194,1
4755,2716,965498241,1
4755,2333,965498268,1
4755,2734,965498397,1
4755,1959,965498438,1
4755,2686,965498477,1
4755,2396,965498505,1
4755,2987,965498586,1
4756,2883,963171126,0
4756,3145,963171126,1
4756,3155,963171126,1
4756,3174,963171126,1
4756,2912,963171126,0
4756,2977,963171126,1
4756,2996,963171126,1
4756,3176,963171127,1
4756,3055,963171179,0
4756,3125,963171179,1
4757,2599,984850914,1
4757,1814,984850954,0
4757,1639,984850982,1
4757,3556,986323862,0
4757,3855,986323923,1
4757,3897,986323923,1
4757,1997,986323923,1
4757,987,986324060,0
4757,3824,986324121,0
4757,1247,986324164,1
4758,3147,963139760,0
4758,62,963139760,0
4758,1183,963139789,0
4758,531,963139789,1
4758,2336,963139801,1
4758,1584,963139834,1
4758,36,963139834,0
4758,3260,963139858,1
4758,529,963139858,1
4758,3593,963140218,0
4759,2891,963196993,1
4759,608,963197160,1
4759,2324,963197426,0
4759,1188,963197633,1
4759,2081,963197860,0
4759,3422,963197860,0
4759,1968,963197860,0
4759,2736,963197860,1
4759,2141,963197986,0
4759,3809,963198174,1
4760,2858,963101478,1
4760,1113,963101507,1
4760,3362,963101507,1
4760,176,963101507,1
4760,3578,963101534,1
4760,3753,963101560,1
4760,1304,963101592,1
4760,3769,963101592,1
4760,3113,963101611,0
4760,2002,963101611,0
4761,1208,963100452,1
4761,293,963100497,0
4761,2501,963100497,1
4761,1213,963100497,1
4761,923,963100519,1
4761,1207,963100519,1
4761,3471,963100553,1
4761,3201,963100553,1
4761,1258,963100644,1
4761,1222,963100675,1
4762,1224,963093749,1
4762,908,963093766,1
4762,3100,963093766,1
4762,1939,963093788,1
4762,1957,963093788,1
4762,1211,963093810,1
4762,3504,963093811,1
4762,1719,963093811,1
4762,953,963093828,1
4762,300,963093828,1
4763,1695,982070361,1
4763,3618,984843757,1
4763,3721,986300590,0
4763,3179,986300615,0
4763,2692,1002712355,0
4763,3185,1010568742,1
4763,1912,1011624475,1
4763,441,1014383604,0
4763,3003,1017667751,0
4763,2544,1036344630,0
4764,2797,964391194,1
4764,2081,964391266,1
4764,3448,964391266,1
4764,2150,964391266,1
4764,2174,964391409,0
4764,3827,995408844,1
4764,3510,995409201,1
4764,3753,995409258,1
4764,1,995409366,1
4764,3114,995409366,1
4765,3751,1012020869,1
4765,364,1012020885,1
4765,1022,1012020885,0
4765,2089,1012020919,0
4765,616,1012020919,0
4765,783,1012020919,0
4765,1012,1012020919,0
4765,1017,1012020919,0
4765,107,1012020938,0
4765,1064,1012020938,0
4766,2628,963088255,0
4766,3082,963088332,0
4766,3115,963088332,0
4766,3156,963088332,0
4766,3183,963088332,0
4766,2976,963088332,0
4766,2977,963088332,0
4766,2995,963088332,0
4766,2844,963088383,1
4766,3113,963088383,0
4767,1919,963088053,0
4767,783,963088053,0
4767,2080,963088245,1
4767,2087,963088245,1
4767,1012,963088245,1
4767,1022,963088245,1
4767,1032,963088245,1
4767,2043,963088245,1
4767,2096,963088246,0
4767,3287,968196207,0
4768,141,963086871,0
4768,786,963086930,1
4768,1399,963086944,1
4768,1409,963086987,1
4768,1597,963087014,0
4768,780,963087035,0
4768,2124,963087054,1
4768,1377,963087084,1
4768,3083,964661083,1
4768,2706,964661128,0
4769,588,963086208,1
4769,1200,963086263,1
4769,1214,963086264,1
4769,3250,963086264,0
4769,1320,963086264,0
4769,926,963086302,1
4769,260,963086719,1
4769,1196,963086719,1
4769,750,963086719,1
4769,541,963086719,1
4770,1254,963078588,0
4770,3083,963078621,0
4770,969,963078621,1
4770,908,963078709,0
4770,296,963078760,1
4770,1288,963078760,1
4770,920,963078798,1
4770,1914,963078818,1
4770,3471,963078872,0
4770,1240,963078872,1
4771,2359,1026668365,1
4771,3386,1026668365,1
4771,477,1026668398,1
4771,2329,1026668398,1
4771,1120,1026668434,1
4771,175,1026668434,1
4771,707,1026668644,1
4771,1985,1041626897,0
4771,1277,1041627027,0
4771,2964,1041627218,0
4772,1610,963078945,1
4772,3201,963078979,1
4772,1242,963079091,1
4772,1307,963079091,1
4772,982,963079234,1
4772,1185,963079234,0
4772,1393,963079234,1
4772,3028,963079276,1
4772,3035,963079276,1
4772,942,963079487,1
4773,1911,963068952,0
4773,1805,963068980,0
4773,1409,963069005,0
4773,2710,963069043,1
4773,1043,963069117,1
4773,3113,963069128,1
4773,920,963069207,1
4773,364,963069274,1
4773,2791,963069330,1
4773,2792,963069330,0
4774,1287,980123798,1
4774,3703,980123890,1
4774,260,980123912,1
4774,320,980124271,0
4774,3897,986143887,1
4774,3317,986143887,0
4774,3948,986143934,1
4774,3826,986143963,0
4774,2971,1025870477,1
4774,2505,1025870838,0
4775,2997,963033382,1
4775,3052,963033407,0
4775,3082,963033407,1
4775,2889,963033660,1
4775,2914,963033660,0
4775,2628,963033660,0
4775,3113,963033746,0
4775,3238,963033746,0
4775,2965,963033779,0
4775,2979,963033779,0
4776,595,963028857,1
4776,3499,963028875,1
4776,2268,963028930,1
4776,1393,963028930,1
4776,1704,963028930,1
4776,380,963029031,1
4776,1784,963029031,1
4776,2302,963029051,0
4776,1672,963029091,1
4776,480,963029091,1
4777,480,963028033,1
4777,1376,963028033,0
4777,107,963028068,0
4777,2640,963028069,1
4777,1580,963028136,1
4777,349,963028136,0
4777,1275,963028136,0
4777,2628,963028191,0
4777,2641,963028191,1
4777,1375,963028191,0
4778,1958,963026474,1
4778,1461,963026508,1
4778,2423,963026508,1
4778,2794,963026508,1
4778,2795,963026508,1
4778,2431,963026531,1
4778,1307,963026557,1
4778,454,963026630,1
4778,2803,963026675,1
4778,597,963026694,1
4779,1293,963148911,1
4779,2067,963148940,1
4779,1960,963148940,1
4779,3873,967993714,1
4779,3844,967993768,0
4779,3836,967993791,1
4779,3827,967993822,0
4779,3809,967993846,1
4779,3812,967993846,1
4779,3798,967993910,1
4780,1344,963020494,1
4780,3706,963020703,0
4780,908,981164473,1
4780,1212,981164473,1
4780,1219,981164473,0
4780,593,981164622,0
4780,2871,981164754,1
4780,319,981164754,1
4780,2467,981165246,1
4780,3176,981165337,1
4781,3302,982446244,0
4781,3145,982446272,0
4781,3148,982446309,1
4781,356,982446610,1
4781,2396,982446610,1
4781,11,982446699,1
4781,1641,982446700,1
4781,1265,982446733,1
4781,497,982446733,1
4781,1784,982446733,1
4782,1260,963007597,1
4782,2483,963007598,0
4782,1252,963007618,1
4782,1267,963007618,1
4782,111,963007618,0
4782,593,963007642,0
4782,928,963007642,1
4782,608,963007642,1
4782,1617,963007642,0
4782,3267,963007657,0
4783,1092,963005670,1
4783,2699,963005688,0
4783,1722,963005688,0
4783,1597,963005721,1
4783,2273,963005721,1
4783,165,963005721,1
4783,3686,963005755,0
4783,1552,963005798,1
4783,736,963005798,0
4783,786,963005854,0
4784,3835,970001941,0
4784,3270,970001999,0
4784,590,970002015,0
4784,2020,970002034,1
4784,2043,970002045,1
4784,441,970002102,1
4784,3052,970002116,0
4784,3481,970002141,1
4784,2502,970002157,1
4784,3712,970002276,1
4785,3098,1007166978,1
4785,2870,1007167140,1
4785,555,1007167574,1
4785,2686,1008998733,1
4785,1198,1008998761,1
4785,2442,1009952528,1
4785,908,1026958982,1
4785,1580,1026959008,1
4785,3101,1026959089,1
4785,1225,1034396054,1
4786,2986,963012780,0
4786,1702,963012835,0
4786,2392,963012835,0
4786,2720,963012835,0
4786,2354,963012860,0
4786,2153,963012942,0
4786,374,963013005,0
4786,2828,963013121,0
4786,1862,963013138,0
4786,2555,963013176,0
4787,3081,962997306,0
4787,2891,962997306,0
4787,3118,962997306,0
4787,3129,962997306,1
4787,2976,962997331,0
4787,3751,962997393,0
4787,3783,962997393,1
4787,3481,962997408,1
4787,3556,962997421,0
4787,3618,962997451,0
4788,2379,963000104,0
4788,2381,963000104,0
4788,3392,963000104,0
4788,3248,963000123,0
4788,2044,963000123,0
4788,2380,963000156,0
4788,1772,963000210,0
4788,2798,963000210,0
4788,1453,963000227,0
4788,1731,963000244,1
4789,3724,963023294,1
4789,3758,963023294,0
4789,3770,963023294,1
4789,3702,963023334,1
4789,3703,963023334,0
4789,3704,963023334,0
4789,3760,963023334,0
4789,3698,963023377,0
4789,3707,963023377,1
4789,2997,963036344,1
4790,3787,990926064,0
4790,3408,990926108,1
4790,3289,990926108,0
4790,3746,990926132,0
4790,3556,990926146,0
4790,3794,990926449,0
4790,3795,990926474,0
4790,3160,990926496,1
4790,1449,990926543,0
4790,337,990926543,1
4791,1089,978490000,1
4791,1267,978923936,1
4791,2279,990154043,1
4791,1358,990673250,0
4791,3175,1010921084,1
4791,290,1011057795,0
4791,293,1011058126,0
4791,1947,1011058280,0
4791,3733,1011058280,1
4791,3362,1011059006,1
4792,2791,962992477,1
4792,588,962992490,1
4792,926,962992520,1
4792,1225,962992533,1
4792,900,962992572,1
4792,11,962992572,0
4792,2788,962992597,1
4792,150,962992694,0
4792,912,962992750,1
4792,956,962992766,1
4793,253,963436230,1
4793,3809,963436231,0
4793,2012,963436231,0
4793,288,963436258,0
4793,3697,963436278,0
4793,2826,963436294,0
4793,70,963436294,0
4793,3557,963436360,0
4793,510,963436360,0
4793,2505,963436372,0
4794,2353,963258767,1
4794,1580,963258803,1
4794,2000,963258803,1
4794,3461,963258852,0
4794,3479,963258907,1
4794,3699,963258907,0
4794,480,963258907,1
4794,955,963259016,1
4794,898,963259016,1
4794,3088,963259041,1
4795,3408,970420517,1
4795,3578,980095177,1
4795,3623,980095267,0
4795,3916,980095318,1
4795,1923,980095438,0
4795,3755,980095481,0
4795,3354,980095522,0
4795,3753,980095644,0
4795,1617,980095837,1
4795,3006,986669679,1
4796,39,962991519,1
4796,2010,962991557,1
4796,922,962991618,1
4796,1260,962991618,1
4796,1267,962991618,1
4796,1296,962991703,1
4796,933,962991721,1
4796,2919,962991721,1
4796,3094,962991734,1
4796,1046,962991751,1
4797,1588,962997260,0
4797,1390,962997260,1
4797,289,962997277,1
4797,1113,962997277,1
4797,410,962997308,0
4797,552,962997308,1
4797,195,962997324,0
4797,2052,962997350,1
4797,2392,962997350,1
4797,2694,962997366,1
4798,3552,963330524,1
4798,3591,963330554,1
4798,2001,963330554,1
4798,1587,963330576,0
4798,616,963330587,1
4798,2369,963330603,0
4798,2002,963330603,0
4798,3113,963330615,0
4798,2413,963330629,0
4798,193,963330664,0
4799,2926,963099226,0
4799,1784,963099253,0
4799,2395,963099724,1
4799,1968,963099777,1
4799,141,963099854,0
4799,3253,963099881,1
4799,356,963099903,0
4799,357,963099930,0
4799,2463,963099955,1
4799,3450,963099955,1
4800,3698,962991592,0
4800,2413,962991767,0
4800,3444,962991767,0
4800,2399,962991767,0
4800,1088,962991767,0
4800,2146,962991803,0
4800,2668,962991893,0
4800,2378,962991893,0
4800,2405,962992018,0
4800,2149,962992018,0
4801,2364,963258768,1
4801,519,963258784,1
4801,1090,963258926,1
4801,1222,963258946,1
4801,356,963258960,1
4801,161,963258992,1
4801,1920,963259017,1
4801,1408,963259040,1
4801,466,963259040,1
4801,246,963259127,1
4802,2441,1027911406,0
4802,3326,1035424774,1
4802,3819,1035424808,1
4802,3005,1035425125,1
4802,3897,1035425446,1
4802,1171,1035425497,1
4802,232,1035425533,1
4802,3948,1035425594,1
4802,31,1038095931,0
4802,2019,1038095966,1
4803,2574,962938101,1
4803,2906,962938137,1
4803,2394,962938137,0
4803,2485,962938177,0
4803,2396,962938177,1
4803,2724,962938177,1
4803,3157,962938231,0
4803,2961,962938231,1
4803,2700,962938231,0
4803,3114,962938256,0
4804,3698,962937445,0
4804,3711,962937445,0
4804,3733,962937445,1
4804,3734,962937445,0
4804,3712,962937477,0
4804,3729,962937477,0
4804,3735,962937477,1
4804,3721,962937512,1
4804,3738,962937512,0
4804,3769,962937512,0
4805,3054,965600070,0
4805,329,965600256,0
4805,1356,965600256,1
4805,1371,965600256,0
4805,1372,965600256,1
4805,1373,965600256,0
4805,1374,965600256,1
4805,2393,965600256,0
4805,3793,980441934,1
4805,2076,995828418,1
4806,2322,962937509,1
4806,172,962937509,1
4806,185,962937509,1
4806,2038,962937509,1
4806,160,962937541,0
4806,173,962937541,0
4806,2408,962937542,0
4806,256,962937542,1
4806,692,962937542,0
4806,2701,962937542,0
4807,1270,962937488,1
4807,1678,962937488,1
4807,2664,962937488,1
4807,1873,962937542,1
4807,1272,962937542,1
4807,750,962937542,0
4807,2366,962937542,1
4807,3362,962937542,1
4807,1036,962937542,1
4807,1296,962937770,0
4808,3194,963036592,0
4808,3638,963036592,0
4808,1371,963036592,0
4808,3468,963036765,0
4808,2947,963036765,0
4808,2948,963036765,0
4808,2949,963036765,0
4808,3633,963036846,0
4808,3366,963036846,0
4808,3602,963036906,0
4809,3255,994703110,0
4809,272,994703145,1
4809,471,994703316,0
4809,3256,994703337,1
4809,2539,994703424,1
4809,144,994703424,1
4809,2696,994703490,1
4809,2424,994703624,0
4809,2803,994703660,1
4809,3720,997065974,0
4810,208,962935588,0
4810,1687,962935588,0
4810,504,962935588,1
4810,547,962935588,0
4810,1100,962935620,0
4810,288,962935644,0
4810,3705,962935686,0
4810,1499,962935706,0
4810,546,962935706,0
4810,3598,962935853,1
4811,904,962933524,0
4811,3077,962933524,0
4811,978,962933524,0
4811,2186,962933524,1
4811,899,962933524,1
4811,1041,962933524,1
4811,908,962933598,1
4811,3067,962933598,1
4811,745,962933598,1
4811,750,962933598,1
4812,1662,962932596,0
4812,3729,962932596,0
4812,434,962932663,1
4812,521,962932663,1
4812,3764,962932663,0
4812,283,962932685,0
4812,2540,962932685,0
4812,2260,962932711,1
4812,1627,962932711,1
4812,2605,962932711,0
4813,1569,978218733,1
4813,2570,978218733,1
4813,85,978219047,1
4813,2858,984876777,1
4813,3253,984878570,1
4813,125,984878570,1
4813,3536,1035493577,1
4813,3948,1035493641,1
4813,3784,1035493747,1
4813,3752,1035494015,1
4814,39,962991587,1
4814,3052,962991611,1
4814,440,962991611,1
4814,551,962991611,0
4814,11,962991649,1
4814,852,962991649,1
4814,2502,962991664,1
4814,367,962991690,0
4814,3489,962991706,0
4814,2253,962991706,0
4815,915,991431660,1
4815,1287,991431660,1
4815,3049,991431725,1
4815,3098,991431725,0
4815,3893,991431749,1
4815,1954,991431780,0
4815,157,991431780,0
4815,1958,991431806,1
4815,3358,991431806,1
4815,2572,991431891,1
4816,3753,1037724711,1
4816,3317,1037725282,1
4816,315,1040053748,1
4816,719,1041010276,1
4816,2575,1042822285,0
4816,1213,1042823075,1
4816,2058,1042823188,1
4816,1061,1042823200,1
4816,2996,1042823346,1
4816,456,1042823561,1
4817,904,962924871,1
4817,903,962924894,1
4817,924,962924894,1
4817,1950,962924894,1
4817,800,962924894,1
4817,931,962924912,1
4817,1625,962924924,1
4817,1741,962924968,1
4817,357,962925025,1
4817,508,962925157,1
4818,2291,962923677,1
4818,912,962923698,1
4818,3000,962923726,1
4818,1,962923726,1
4818,3114,962923726,1
4818,745,962923726,1
4818,3751,962923726,1
4818,1282,962923763,1
4818,2355,962923763,0
4818,2987,962923776,1
4819,1959,962928401,1
4819,2639,962928401,1
4819,2749,962928401,1
4819,2421,962928429,0
4819,3459,962928429,0
4819,2147,962928429,1
4819,3112,962928429,1
4819,2950,962928429,1
4819,3707,962928429,0
4819,2862,962928462,1
4820,1251,962920395,1
4820,2262,962920395,0
4820,1127,962920421,0
4820,2439,962920491,1
4820,969,962920491,1
4820,412,962920491,0
4820,3754,962920491,0
4820,1608,962920534,1
4820,2791,962920534,1
4820,2792,962920534,1
4821,3071,963282644,0
4821,1298,963282668,0
4821,1222,963282693,1
4821,3478,963282716,1
4821,2117,963282818,0
4821,2147,963282912,0
4821,2144,963283064,1
4821,2174,963283064,0
4821,2478,963283272,0
4821,3362,973541849,1
4822,3526,962917390,0
4822,2918,962917390,0
4822,1968,962917429,0
4822,1259,962917429,1
4822,1288,962917429,1
4822,1307,962917429,0
4822,1394,962917429,1
4822,2716,962917429,0
4822,3104,962917430,0
4822,2973,962917430,0
4823,363,1019882854,1
4823,3198,1020034242,0
4823,1233,1020292162,1
4823,2320,1020618060,1
4823,2551,1020874928,1
4823,2333,1021991106,1
4823,1251,1023656964,1
4823,1449,1024463272,0
4823,1244,1028127902,1
4823,1204,1028611297,1
4824,1609,963437247,0
4824,3125,963437315,1
4824,2022,963437360,1
4824,319,963437401,1
4824,3252,963437401,1
4824,1259,963437425,1
4824,1356,963437425,1
4824,3753,963437510,1
4824,3823,970604886,0
4824,593,970605195,1
4825,653,962913897,0
4825,1580,962913897,1
4825,2273,962913897,0
4825,1676,962913914,1
4825,2628,962913914,1
4825,2058,962913938,1
4825,648,962913938,0
4825,733,962913938,0
4825,2763,962913938,1
4825,3578,962913996,1
4826,3005,963004558,0
4826,2710,963004558,0
4826,3016,963004583,0
4826,2722,963004655,0
4826,2607,963004819,0
4826,1221,963245450,0
4826,3626,963324973,0
4826,3812,963846777,1
4826,3593,963846876,0
4826,2908,964464745,0
4827,2102,962908753,0
4827,1223,962908753,1
4827,1282,962908753,1
4827,1029,962908753,1
4827,2018,962908753,1
4827,2899,962908754,1
4827,2080,962908792,1
4827,2085,962908792,1
4827,2857,962908793,1
4827,2687,962908793,1
4828,2497,962906033,0
4828,613,962906033,1
4828,3436,962906050,0
4828,237,962906050,1
4828,3257,962906050,0
4828,122,962906072,0
4828,1835,962906073,0
4828,2558,962906073,0
4828,788,962906073,0
4828,2266,962906089,0
4829,3241,1021212964,0
4829,2407,1022637931,1
4829,2311,1022637972,1
4829,1727,1026323037,0
4829,1259,1027793107,1
4829,849,1029598177,0
4829,2232,1041478001,1
4829,1306,1041478001,0
4829,2761,1041714932,1
4829,309,1044370582,0
4830,2728,963605122,0
4830,1246,963606570,0
4830,3360,963607343,1
4830,1584,963609760,1
4830,1012,963609844,0
4830,1302,963610097,1
4830,1131,963610210,1
4830,1132,963610335,1
4830,3112,963610384,0
4830,1024,963610384,0
4831,1270,1029854164,1
4831,3088,1037206660,1
4831,3811,1040741975,1
4831,1304,1041621623,1
4831,1234,1041621645,1
4831,2067,1041621731,1
4831,2398,1041621796,1
4831,2352,1041621810,1
4831,595,1041621829,1
4831,2739,1041621858,1
4832,2476,963000963,1
4832,2802,963000963,0
4832,2193,963000963,1
4832,2942,963000963,0
4832,2794,963001238,0
4832,2402,963001273,0
4832,2717,963001273,0
4832,3793,964211133,1
4832,3755,964211167,1
4832,3301,964211206,1
4833,24,962899587,0
4833,3219,962899587,1
4833,2013,962899587,1
4833,2093,962899613,0
4833,2394,962899613,1
4833,2724,962899645,1
4833,2762,962899645,1
4833,3157,962899676,1
4833,2070,962899702,1
4833,2987,962899722,1
4834,2769,1028491189,0
4834,3746,1028491275,1
4834,1193,1031150470,1
4834,1678,1032359260,1
4834,2797,1032359260,1
4834,2283,1032359276,0
4834,3893,1037200347,0
4834,3700,1037200806,1
4834,3824,1042231363,0
4834,223,1043722223,0
4835,1589,962896242,1
4835,3386,962896242,0
4835,3044,962896265,0
4835,648,962896265,0
4835,3176,962896265,0
4835,1459,962896367,0
4835,3149,962896367,0
4835,1597,962896367,0
4835,1711,962896367,1
4835,1092,962896367,1
4836,1127,965834131,1
4836,2706,965834131,0
4836,2827,965834230,0
4836,3516,965834230,1
4836,3593,965834230,0
4836,2997,965834230,1
4836,3285,965834230,0
4836,2683,965834230,1
4836,2699,965834230,0
4836,2707,965834230,1
4837,3130,962896996,0
4837,1126,962897119,0
4837,93,962897119,0
4837,710,962897119,0
4837,2055,962897154,0
4837,1468,962897154,0
4837,3394,962897154,0
4837,2392,962897188,0
4837,2195,962897221,0
4837,1456,962897312,0
4838,3246,962886161,1
4838,1693,962886185,1
4838,3108,962886186,0
4838,477,962886270,0
4838,1747,962886270,0
4838,3255,962886292,0
4838,3271,962886292,1
4838,2236,962886348,1
4838,524,962886368,1
4838,3259,962886392,1
4839,2882,962868914,1
4839,3174,962868914,0
4839,3175,962868914,0
4839,3125,962868974,1
4839,3155,962868974,1
4839,3156,962868974,0
4839,2977,962868974,0
4839,3238,962869061,0
4839,3299,962869090,0
4839,3180,962869149,0
4840,3499,962858141,1
4840,337,962858168,1
4840,3082,962858203,0
4840,2916,962858203,0
4840,62,962858237,1
4840,1672,962858237,1
4840,1641,962858254,1
4840,1487,962858271,0
4840,367,962858287,1
4840,2321,962858302,0
4841,223,963900048,1
4841,2355,963900048,0
4841,2599,963900118,1
4841,2716,963900118,1
4841,314,964660148,0
4841,3827,966727214,0
4841,3822,966727232,1
4841,920,966727250,1
4841,3793,966727374,1
4841,3683,966727400,1
4842,3897,1027346163,1
4842,3317,1027346163,1
4842,3481,1027346197,1
4842,3831,1027346222,1
4842,260,1033868621,1
4842,1196,1033868621,1
4842,1210,1033868621,1
4842,2579,1036366082,1
4842,2968,1038516975,1
4842,3747,1040650652,1
4843,1295,962848062,1
4843,2065,962848098,1
4843,1172,962848121,0
4843,1961,962848167,0
4843,3498,962848244,0
4843,1480,962848262,0
4843,230,962848301,0
4843,1393,962848301,0
4843,114,962848301,0
4843,1177,962848343,1
4844,296,962843688,1
4844,628,962843688,1
4844,110,962843688,1
4844,62,962843712,1
4844,1610,962843712,1
4844,1358,962843712,1
4844,2336,962843713,1
4844,1265,962843734,0
4844,150,962843734,1
4844,34,962843777,1
4845,222,963282711,1
4845,1290,963282711,1
4845,1777,963282711,1
4845,207,963282731,0
4845,2570,963282731,1
4845,708,963282731,1
4845,1893,963282784,1
4845,583,963282823,1
4845,621,963282849,1
4845,1207,963282849,1
4846,3591,962834406,1
4846,3614,962834406,0
4846,2746,962834406,0
4846,2002,962834406,1
4846,2416,962834422,1
4846,2369,962834448,0
4846,3146,962834531,1
4846,3774,962834561,0
4846,3617,962834616,1
4846,2858,962834713,1
4847,1197,962836287,1
4847,3266,962836287,1
4847,162,962836287,1
4847,2762,962836287,1
4847,69,962836422,0
4847,848,962836424,0
4847,2599,962836425,1
4847,1208,962836425,1
4847,1244,962836425,1
4847,2289,962836425,1
4848,1196,962835894,1
4848,1210,962835894,0
4848,1240,962835901,1
4848,592,962835942,1
4848,2406,962835942,1
4848,1376,962835942,1
4848,1101,962835977,1
4848,1129,962835977,1
4848,3527,962835977,1
4848,2288,962835977,1
4849,1091,963421552,1
4849,3033,963421582,1
4849,2413,963421582,1
4849,2375,963421603,1
4849,3388,963421603,1
4849,2478,963421628,1
4849,2369,963421628,0
4849,2733,963421628,0
4849,3392,963421628,0
4849,3391,963421675,0
4850,1307,962834915,1
4850,1259,962834951,1
4850,2716,962834951,1
4850,1261,962834980,0
4850,2174,962834981,0
4850,2081,962835009,1
4850,2423,962835009,0
4850,3501,962835036,1
4850,2407,962835058,1
